mlsfc,mcate_nm,Sex,Age,Month,time,day,fav_plc,click
식당,일반한식,M,23,5,13,토,카페쎄리오,0
식당,해물요리,F,54,7,8,금,BBQ치킨,0
식당,치킨,F,17,4,4,화,찌개/탕전문,0
식당,치킨,M,23,11,7,목,굽네치킨,1
식당,일반한식,M,27,12,9,목,기타전시/박물관,1
식당,일반한식,F,22,5,23,목,탐앤탐스,1
식당,일반한식,M,14,9,12,수,파스쿠찌,0
식당,일반한식,M,38,3,11,수,호텔부페,0
식당,갈비/불고기,F,24,12,16,일,기타아이스크림,1
식당,보양식,M,14,5,15,금,지역근린공원,1
식당,일반한식,F,57,3,4,화,맘스터치,0
식당,분식,F,45,4,19,월,더후라이팬,1
식당,경양식,M,50,12,15,토,파파존스피자,1
식당,일반한식,F,50,8,1,화,분식,1
식당,일반한식,F,33,9,1,수,도시락,1
식당,치킨,F,55,11,20,월,유명관광지,1
식당,분식,F,52,9,17,토,대형시민/도심공원,1
식당,일반한식,M,23,12,21,월,먹거리/패션거리,1
식당,분식,F,47,4,3,수,우동,1
식당,족발/보쌈,F,21,1,11,토,족발/보쌈,1
식당,일반한식,M,23,10,1,수,도미노피자,1
식당,곱창/양구이,M,33,10,4,일,경양식,0
식당,일반한식,M,32,1,20,월,카페띠아모,0
식당,일반한식,M,35,5,10,월,동물원,0
식당,한정식,F,50,4,8,화,대형전시/박물관,0
식당,일반한식,F,44,12,15,목,치킨,0
식당,일반한식,F,14,11,21,목,퓨전,0
식당,일반한식,F,16,5,7,수,치킨,0
식당,일반한식,F,14,10,1,월,테마공원/대형놀이공원,0
식당,삼겹살,M,55,10,13,금,퓨전,0
식당,갈비/불고기,F,37,5,22,수,커피빈,1
식당,분식,F,23,1,24,금,족발/보쌈,0
식당,일반한식,M,50,7,6,화,더후라이팬,0
식당,일반한식,F,43,12,23,목,피자,1
식당,몸보신,M,25,3,6,월,애슐리,0
식당,일반한식,F,49,11,8,토,파파존스피자,0
식당,일반한식,F,40,6,21,목,일반유원지/일반놀이공원,1
식당,생선회,F,45,8,5,토,스테이크전문,0
식당,분식,M,24,3,16,수,국수전문,1
식당,일반한식,M,15,8,1,일,국수전문,1
식당,몸보신,F,49,9,1,화,카페베네,1
식당,일반한식,F,47,3,23,수,닭/오리구이,0
식당,분식,M,28,11,24,화,맥도날드,1
식당,보양식,M,24,11,17,화,동남아음식,0
식당,일반한식,M,51,8,7,화,나뚜루,0
식당,일반한식,M,37,8,15,금,굽네치킨,1
식당,일반한식,M,47,12,12,금,호텔부페,1
식당,일반한식,M,20,11,8,목,햄버거/도너츠/샌드위치,0
식당,일반한식,M,39,1,18,월,맘스터치,1
식당,일반한식,F,48,12,3,화,망고식스,1
식당,일반한식,M,55,12,22,토,보물,0
식당,일반한식,F,51,2,23,금,미술관,1
식당,생선회,F,55,11,19,금,갈비/불고기,1
식당,일반한식,M,20,5,13,토,대형예술센터,1
식당,몸보신,F,40,6,9,토,일반부페,0
식당,일반한식,M,15,3,11,수,지역축제,1
식당,일반한식,M,39,8,24,목,파파존스피자,1
식당,분식,F,29,11,2,금,갈비/불고기,1
식당,일반한식,M,19,7,24,일,카페쎄리오,1
식당,일반한식,F,47,4,22,월,스무디킹,1
식당,일반한식,M,21,4,18,목,대형전시/박물관,0
식당,일반한식,F,20,2,12,월,닭/오리구이,0
식당,생선회,M,23,2,7,금,한스델리,1
식당,분식,M,21,4,13,월,토속/특산물/기념품매장,0
식당,피자,M,24,7,7,화,치킨,0
식당,돈까스전문,M,25,5,15,토,한스델리,1
식당,생선회,M,40,5,2,월,맥도날드,1
식당,일반한식,F,17,3,6,일,더후라이팬,0
식당,일반한식,F,19,3,15,수,공연/연극/문화센터,1
식당,일반한식,M,17,10,21,목,한솥도시락,0
식당,분식,F,35,6,8,토,로티보이,0
식당,곱창/양구이,M,26,1,10,금,일반관광지,1
식당,몸보신,M,43,8,22,화,찌개/탕전문,1
식당,일반한식,F,33,7,11,월,T.G.I.프라이데이스,0
식당,일반한식,M,27,5,18,토,벌집삼겹살,1
식당,생선회,M,17,9,8,월,곱창/양구이,0
식당,일반한식,F,57,10,12,월,컨벤션센터,0
식당,일반한식,F,55,6,15,토,관광농원/허브마을,0
식당,한정식,F,38,11,12,목,컨벤션센터,0
식당,치킨,F,30,6,8,화,스무디킹,1
식당,일반한식,F,44,3,22,금,닭/오리구이,1
식당,일반한식,F,14,10,13,목,빕스,1
식당,일반한식,M,43,3,5,목,식물원,1
식당,일반한식,M,59,4,15,수,커피빈,1
식당,일반한식,F,37,5,20,금,파스타전문,0
식당,일반한식,F,54,9,6,일,다방,0
식당,생고기/등심,F,55,2,7,월,대형전시/박물관,1
식당,족발/보쌈,M,34,10,9,금,파스타전문,0
식당,치킨,F,29,6,1,목,스테이크전문,1
식당,해물요리,F,53,7,11,화,지역근린공원,1
식당,한정식,F,38,11,22,화,동물원,1
식당,삼겹살,M,55,11,11,목,지역축제,1
식당,초밥/롤전문,F,29,8,5,월,보물,0
식당,일반한식,F,46,10,14,화,피쉬앤그릴,0
식당,족발/보쌈,M,53,11,18,토,국수전문,1
식당,일반한식,M,14,1,22,금,인도음식,1
식당,일반한식,F,18,12,23,금,피자헛,0
식당,일반한식,M,35,6,16,수,암자,0
식당,보양식,M,24,1,2,화,토속/특산물/기념품매장,1
식당,일반한식,F,47,4,3,일,샤브샤브,1
식당,페리카나,F,28,8,18,목,다방,0
식당,피자,F,37,12,17,일,피자헛,0
식당,생선회,F,22,10,5,금,지역축제,1
식당,일반한식,M,15,3,16,월,유명사적/유적지,1
식당,일반한식,M,34,12,24,화,BBQ치킨,0
식당,생선회,F,57,12,9,화,파파존스피자,0
식당,치킨,M,44,11,14,화,족발/보쌈,1
식당,해물요리,M,34,1,11,월,원할머니보쌈,0
식당,분식,M,42,7,3,월,본죽,1
식당,분식,F,49,2,4,토,갈비/불고기,0
식당,해물요리,F,21,11,2,월,놀부보쌈,0
식당,일반한식,F,41,7,19,토,한솥도시락,0
식당,일반한식,F,15,11,12,화,교촌치킨,0
식당,죽전문,F,34,10,20,목,피자헛,0
식당,치킨,F,40,12,3,수,우동,1
식당,족발/보쌈,M,50,9,10,수,요거프레소,1
식당,경양식,F,58,2,12,화,뚜레쥬르,1
식당,분식,M,33,3,24,금,지역호수/저수지,1
식당,일반한식,F,43,10,5,월,일반관광지,0
식당,일반한식,F,30,5,14,목,구민/시민회관,1
식당,돈까스전문,M,58,7,5,수,보물,0
식당,일반한식,F,51,7,20,수,비/탑/문/각,0
식당,일반한식,F,29,2,22,수,일반부페,0
식당,일반한식,M,52,12,21,목,먹거리/패션거리,1
식당,일반한식,M,53,6,15,화,차전문점,0
식당,분식,M,55,11,5,토,피자,0
식당,일반한식,M,19,5,3,월,일반부페,1
식당,일반한식,M,26,10,24,토,암자,1
식당,삼겹살,F,29,4,23,월,우동,1
식당,일반한식,M,53,12,21,목,탐앤탐스,0
식당,일반한식,F,56,3,3,토,파파존스피자,1
식당,해물요리,M,27,12,4,월,T.G.I.프라이데이스,0
식당,삼겹살,M,55,3,7,금,피쉬앤그릴,0
식당,생고기/등심,M,15,6,19,월,국수전문,0
식당,일반한식,M,52,8,13,수,군락/서식지/생태보호구역,1
식당,치킨,F,20,12,11,목,죽전문,1
식당,생선회,F,58,4,9,목,본죽,1
식당,일반한식,M,50,8,22,목,동물원,0
식당,이탈리아음식,F,17,3,18,화,온천지역,0
식당,일반한식,M,27,3,13,일,일반한식,0
식당,피자,F,33,3,21,일,유명사찰,0
식당,일반한식,F,40,10,5,수,지역축제,1
식당,분식,M,24,5,10,토,컨벤션센터,1
식당,분식,M,36,11,21,월,크리스피크림도넛,0
식당,일반한식,F,53,6,4,월,도미노피자,1
식당,보양식,F,53,6,2,금,망고식스,0
식당,분식,M,58,6,23,화,토속/특산물/기념품매장,1
식당,일반한식,M,52,10,13,수,일반유원지/일반놀이공원,1
식당,치킨,M,48,6,15,금,파스쿠찌,0
식당,일반한식,F,27,6,10,일,성/성터,0
식당,일반한식,M,24,8,6,월,굽네치킨,1
식당,삼겹살,M,21,5,5,월,아쿠아리움/대형수족관,1
식당,일반한식,F,39,2,17,수,요거프레소,0
식당,햄버거/도너츠/샌드위치,M,32,2,8,수,죽전문,0
식당,일반한식,F,36,8,6,수,애슐리,0
식당,일반한식,F,59,8,9,목,갈비/불고기,0
식당,일반한식,M,36,10,15,화,본죽,0
식당,분식,M,20,2,10,토,파스쿠찌,1
식당,일반한식,F,55,5,18,일,카페베네,1
식당,일반한식,F,16,8,12,목,파스타전문,0
식당,피자,M,21,2,13,토,초밥/롤전문,1
식당,일반한식,F,36,11,16,화,폭포/계곡,1
식당,치킨,M,20,8,24,목,기타아이스크림,0
식당,분식,M,47,1,12,목,소형갤러리,0
식당,일반한식,M,16,12,1,화,보물,1
식당,일반한식,F,29,1,11,월,탐앤탐스,0
식당,치킨,M,57,8,1,토,피쉬앤그릴,0
식당,피자,F,43,1,23,토,햄버거/도너츠/샌드위치,1
식당,생선회,F,32,7,7,금,돈까스전문,0
식당,일반한식,F,26,11,6,일,닭/오리구이,1
식당,갈비/불고기,M,23,4,9,금,카페쎄리오,1
식당,일반한식,F,42,8,2,화,냉면,0
식당,치킨,M,45,6,7,화,교촌치킨,0
식당,분식,F,23,11,19,월,대형호수/저수지,0
식당,생고기/등심,F,42,12,16,토,T.G.I.프라이데이스,0
식당,일반한식,F,23,4,3,수,보양식,1
식당,일반한식,M,32,4,6,화,폭포/계곡,1
식당,분식,M,35,2,1,월,스타벅스,1
식당,생선회,F,30,9,6,화,스무디킹,1
식당,페리카나,M,43,4,24,토,생고기/등심,0
식당,경양식,M,14,5,20,목,빕스,1
식당,찌개/탕전문,F,32,12,5,일,맘스터치,1
식당,일반한식,F,38,6,10,토,파파존스피자,0
식당,일반한식,F,56,4,17,월,소형갤러리,1
식당,일반한식,M,51,12,17,토,한스델리,1
식당,일반한식,F,30,3,15,수,일반부페,0
식당,일반한식,F,40,1,20,화,도미노피자,1
식당,일반한식,F,16,12,1,토,프랑스음식,0
식당,생선회,F,43,3,5,월,요거프레소,0
식당,일반한식,F,45,3,15,월,대형전시/박물관,0
식당,일반한식,M,47,6,1,일,치킨,1
식당,삼겹살,F,36,9,23,수,서원/향교/서당,1
식당,몸보신,M,27,10,24,금,치킨,1
식당,일반한식,F,23,10,5,수,시립/군립공원,0
식당,돈까스전문,M,38,9,13,수,한솥도시락,0
식당,경양식,F,20,4,12,월,폭포/계곡,0
식당,일반한식,F,39,11,6,수,전문부페,1
식당,삼겹살,F,32,11,7,일,버거킹,0
식당,생선회,M,25,2,10,토,토속/특산물/기념품매장,1
식당,삼겹살,M,33,11,24,토,대형시민/도심공원,1
식당,일반한식,M,30,11,3,금,비/탑/문/각,0
식당,일반한식,F,42,2,18,월,식물원,0
식당,일반한식,F,42,10,22,일,인도음식,0
식당,일반한식,M,44,1,12,금,파파존스피자,0
식당,냉면,M,24,3,7,화,한스델리,0
식당,일반한식,F,14,3,23,화,대형전시/박물관,0
식당,몸보신,M,52,7,9,화,족발/보쌈,0
식당,일반한식,F,38,10,15,목,스타벅스,1
식당,삼겹살,F,31,1,9,수,닭/오리구이,1
식당,일반한식,F,23,4,8,월,냉면,1
식당,일반한식,F,34,8,16,월,설빙,0
식당,일반한식,F,54,8,18,목,떡집,0
식당,일반한식,F,28,1,12,수,전문부페,0
식당,일반한식,M,33,7,10,금,이탈리아음식,1
식당,분식,F,38,7,11,수,이디야,0
식당,피자,F,45,3,1,목,굽네치킨,0
식당,삼겹살,M,30,11,24,금,돈까스전문,1
식당,일반한식,M,45,11,7,화,경양식,0
식당,일반한식,F,28,11,14,토,크리스피크림도넛,1
식당,삼겹살,M,30,12,22,수,탐앤탐스,0
식당,일반한식,M,18,5,14,토,일반한식,1
식당,일반한식,M,40,6,20,일,생선회,1
식당,삼겹살,F,48,7,20,목,일반유원지/일반놀이공원,1
식당,치킨,M,45,9,3,화,커피빈,0
식당,삼겹살,F,32,5,13,월,빕스,0
식당,찌개/탕전문,M,41,10,20,일,배스킨라빈스31,0
식당,일반한식,F,35,1,12,화,대형예술센터,0
식당,일반한식,F,21,1,20,토,빕스,0
식당,일반한식,F,33,10,15,화,한솥도시락,1
식당,일반한식,F,37,9,5,일,초밥/롤전문,1
식당,일반한식,M,30,5,2,일,서원/향교/서당,1
식당,일반한식,M,37,10,12,월,맥시칸,1
식당,햄버거/도너츠/샌드위치,M,39,11,21,토,유명관광지,0
식당,치킨,F,50,5,2,화,떡집,1
식당,일반한식,F,58,9,3,수,지역축제,0
식당,분식,F,14,9,14,월,고택/생가/민속마을,0
식당,일반한식,F,17,9,19,금,곱창/양구이,0
식당,도시락,F,49,10,5,수,다방,0
식당,일반한식,F,24,8,12,일,놀부보쌈,0
식당,일반한식,F,24,4,19,토,치킨,1
식당,일반한식,F,36,2,13,수,대형기념관/묘역,0
식당,삼겹살,M,29,4,4,수,족발/보쌈,1
식당,일반한식,F,45,2,3,금,먹거리/패션거리,0
식당,일반한식,M,22,7,2,월,토속/특산물/기념품매장,0
식당,해물요리,F,52,6,23,월,시립/군립공원,0
식당,해물요리,F,16,8,2,월,피쉬앤그릴,1
식당,일반한식,M,39,5,15,목,삼겹살,0
식당,일반한식,F,45,2,4,수,배스킨라빈스31,0
식당,몸보신,F,33,9,6,목,지역사찰,1
식당,몸보신,M,28,4,10,금,스테이크전문,0
식당,국수전문,F,46,5,6,화,우동,0
식당,삼겹살,F,45,4,15,수,지역근린공원,1
식당,분식,F,29,10,2,금,요거프레소,1
식당,분식,M,41,10,11,토,유명사찰,0
식당,찌개/탕전문,F,32,1,19,금,보물,1
식당,치킨,F,39,2,17,수,소형갤러리,1
식당,치킨,M,56,4,7,목,공연/연극/문화센터,1
식당,일반한식,M,28,2,19,금,다방,1
식당,몸보신,F,39,7,23,화,빕스,1
식당,일반한식,M,36,5,7,금,카페쎄리오,0
식당,생선회,M,50,2,1,목,치킨,0
식당,일반한식,M,59,10,14,목,대형미술관,0
식당,생선회,M,34,7,23,금,일반한식,1
식당,국수전문,M,55,8,19,월,맥도날드,0
식당,갈비/불고기,F,24,9,19,목,지역사찰,0
식당,삼겹살,M,17,8,5,금,보양식,1
식당,일반한식,F,57,3,24,화,먹거리/패션거리,1
식당,일반한식,M,46,4,21,금,스타벅스,0
식당,일반한식,F,20,4,2,토,더후라이팬,1
식당,치킨,F,56,1,13,토,호텔부페,0
식당,일반한식,M,52,12,20,금,돈까스전문,0
식당,분식,M,27,7,13,화,몸보신,0
식당,일반한식,F,33,1,4,수,굽네치킨,0
식당,일반한식,F,18,4,8,금,원할머니보쌈,1
식당,피자,F,39,8,1,일,식물원,0
식당,생선회,M,51,9,18,수,배스킨라빈스31,1
식당,일반한식,M,24,4,12,수,서원/향교/서당,1
식당,일반한식,F,46,3,23,월,T.G.I.프라이데이스,1
식당,일반한식,M,41,4,15,월,할리스커피,1
식당,일반한식,F,45,1,19,월,대형호수/저수지,0
식당,일반한식,F,15,1,14,토,투썸플레이스,0
식당,치킨,F,41,5,21,금,한정식,1
식당,경양식,F,43,4,6,수,삼겹살,0
식당,일반한식,F,48,7,14,월,지역축제,0
식당,치킨,M,35,3,20,목,드롭탑,1
식당,일반한식,F,24,4,7,월,먹거리/패션거리,1
식당,일반한식,F,22,7,19,토,해물요리,1
식당,삼겹살,M,24,6,15,금,파스쿠찌,1
식당,일반한식,F,54,6,14,수,족발/보쌈,0
식당,샤브샤브,F,27,8,1,일,아웃백스테이크하우스,0
식당,몸보신,F,55,1,18,수,투썸플레이스,0
식당,일반한식,M,44,4,8,일,지역근린공원,0
식당,일반한식,M,54,6,7,토,BBQ치킨,0
식당,닭/오리구이,F,28,2,20,목,한정식,1
식당,일반한식,M,58,10,23,토,파스쿠찌,1
식당,삼겹살,F,29,12,15,토,삼겹살,1
식당,일반한식,F,48,3,1,일,군락/서식지/생태보호구역,1
식당,죽전문,F,41,6,14,토,비/탑/문/각,0
식당,일반한식,F,56,11,3,토,지역호수/저수지,0
식당,피자,M,15,12,9,수,퓨전,1
식당,분식,M,33,1,22,금,교촌치킨,0
식당,삼겹살,M,35,11,17,수,아웃백스테이크하우스,0
식당,일반한식,M,44,5,1,금,돈까스전문,1
식당,삼겹살,M,26,1,1,수,공연/연극/문화센터,0
식당,치킨,M,53,6,7,일,대형예술센터,0
식당,일반한식,M,20,5,13,토,퓨전,1
식당,피자,F,39,9,2,화,대형미술관,0
식당,일반한식,F,27,5,9,목,나뚜루,1
식당,삼겹살,M,43,2,11,토,놀부부대찌개,1
식당,일반한식,M,23,5,9,화,전통찻집,1
식당,몸보신,F,43,7,11,수,테마공원/대형놀이공원,1
식당,생선회,M,33,5,12,금,망고식스,0
식당,일반한식,F,35,2,13,수,비/탑/문/각,1
식당,일반한식,F,50,11,10,화,경양식,0
식당,생선회,M,40,2,13,목,국수전문,0
식당,생선회,M,34,9,8,화,도미노피자,0
식당,분식,F,43,5,7,수,놀부보쌈,0
식당,분식,F,51,9,6,금,파리바게뜨,1
식당,해물요리,M,52,9,21,금,스무디킹,0
식당,찌개/탕전문,M,28,8,17,금,동남아음식,1
식당,경양식,M,52,4,6,월,던킨도너츠,1
식당,갈비/불고기,F,34,12,22,일,호텔부페,1
식당,일반한식,F,36,1,14,수,치킨,1
식당,몸보신,M,33,5,24,월,파파존스피자,0
식당,분식,F,59,11,4,일,암자,1
식당,치킨,M,48,5,8,토,파스쿠찌,1
식당,치킨,F,20,3,15,목,놀부보쌈,0
식당,일반한식,M,22,2,1,토,대형호수/저수지,0
식당,일반한식,F,56,6,18,수,페리카나,1
식당,삼겹살,M,46,1,8,월,온천지역,1
식당,분식,M,15,7,22,일,시립/군립공원,0
식당,치킨,M,48,1,17,수,맥시칸,0
식당,일반한식,M,29,12,16,토,족발/보쌈,1
식당,분식,M,52,4,3,수,갈비/불고기,0
식당,일반한식,M,59,4,4,화,크리스피크림도넛,0
식당,몸보신,M,18,12,3,금,생고기/등심,0
식당,일반한식,M,57,3,7,목,할리스커피,0
식당,야식(24시간오픈),M,44,12,1,화,해물요리,0
식당,일반한식,F,40,5,14,화,컨벤션센터,1
식당,일반한식,M,36,1,20,화,먹거리/패션거리,1
식당,일반한식,F,45,2,6,금,서원/향교/서당,1
식당,보양식,F,44,6,14,목,곱창/양구이,1
식당,일반한식,M,17,2,19,월,일반관광지,0
식당,일반한식,M,32,3,18,월,대형미술관,1
식당,일반한식,M,54,5,5,화,드롭탑,0
식당,일반한식,F,22,6,18,수,맥시칸,1
식당,삼겹살,F,40,2,23,월,보물,0
식당,일반한식,M,36,4,2,수,배스킨라빈스31,0
식당,일반한식,F,54,8,8,토,미술관,1
식당,한정식,F,17,5,5,목,인도음식,0
식당,생고기/등심,F,19,2,17,화,주커피,1
식당,일반한식,M,24,4,6,목,관광농원/허브마을,1
식당,일반한식,F,24,12,10,화,엔제리너스,0
식당,일반한식,F,50,11,1,토,투썸플레이스,0
식당,치킨,F,48,3,17,월,파스타전문,1
식당,일반한식,F,28,1,6,금,생선회,1
식당,생선회,F,56,8,22,목,지역사찰,0
식당,치킨,F,36,3,14,목,테마공원/대형놀이공원,0
식당,일반한식,M,56,10,12,토,한솥도시락,0
식당,냉면,M,59,12,17,금,대형기념관/묘역,1
식당,일반한식,F,39,12,24,일,맘스터치,0
식당,피자,M,21,3,7,목,기타아이스크림,0
식당,일반한식,M,48,4,6,수,죽전문,1
식당,족발/보쌈,M,55,4,23,일,KFC,0
식당,치킨,F,55,2,18,일,프랑스음식,1
식당,몸보신,F,15,7,11,금,드롭탑,1
식당,일반한식,F,54,1,6,목,교촌치킨,1
식당,일반한식,M,16,1,17,토,냉면,0
식당,일반한식,M,20,6,22,목,유명사적/유적지,1
식당,일반한식,F,54,8,15,일,암자,0
식당,치킨,F,57,8,12,일,파스쿠찌,0
식당,일반한식,M,48,7,19,월,곱창/양구이,1
식당,치킨,F,55,7,13,토,보물,0
식당,일반한식,M,55,3,21,일,BBQ치킨,1
식당,몸보신,F,28,5,10,토,엔제리너스,0
식당,일반한식,F,42,6,2,수,유명사적/유적지,1
식당,햄버거/도너츠/샌드위치,F,40,3,5,금,공차,0
식당,일반한식,M,39,9,4,월,원할머니보쌈,0
식당,삼겹살,M,28,6,14,월,우동,1
식당,일반한식,F,25,4,6,금,토속/특산물/기념품매장,1
식당,일반한식,M,43,7,2,수,아쿠아리움/대형수족관,0
식당,갈비/불고기,F,25,5,5,화,던킨도너츠,1
